datetime,open,high,low,close
2021-10-08 16:00:00,1.36295,1.36295,1.36098,1.36201
2021-10-08 20:00:00,1.362,1.36211,1.36122,1.36147
2021-10-10 20:00:00,1.36199,1.36273,1.36122,1.36161
2021-10-11 00:00:00,1.36163,1.36561,1.36157,1.3637
2021-10-11 04:00:00,1.36369,1.3674,1.36347,1.36481
2021-10-11 08:00:00,1.36481,1.3657,1.36113,1.36299
2021-10-11 12:00:00,1.36298,1.36512,1.36187,1.36248
2021-10-11 16:00:00,1.36249,1.3625,1.35859,1.35867
2021-10-11 20:00:00,1.35866,1.35974,1.35846,1.35912
2021-10-12 00:00:00,1.35915,1.36027,1.35811,1.3597
2021-10-12 04:00:00,1.35969,1.36122,1.35839,1.35852
2021-10-12 08:00:00,1.35851,1.36302,1.35688,1.36257
2021-10-12 12:00:00,1.36256,1.36374,1.35695,1.36033
2021-10-12 16:00:00,1.36032,1.36058,1.35768,1.35934
2021-10-12 20:00:00,1.35933,1.35936,1.35761,1.3577
2021-10-13 00:00:00,1.35769,1.36184,1.3576,1.36146
2021-10-13 04:00:00,1.36147,1.36283,1.36022,1.3621
2021-10-13 08:00:00,1.36211,1.36443,1.3617,1.36211
2021-10-13 12:00:00,1.3621,1.36484,1.35878,1.36444
2021-10-13 16:00:00,1.36445,1.36649,1.36318,1.36615
2021-10-13 20:00:00,1.36616,1.36693,1.3656,1.36685
2021-10-14 00:00:00,1.36686,1.36726,1.36585,1.36696
2021-10-14 04:00:00,1.36698,1.36994,1.36614,1.36974
2021-10-14 08:00:00,1.36975,1.37345,1.36959,1.37164
2021-10-14 12:00:00,1.37163,1.37202,1.36755,1.36845
2021-10-14 16:00:00,1.36844,1.36913,1.36703,1.36715
2021-10-14 20:00:00,1.36716,1.36771,1.36676,1.36683
2021-10-15 00:00:00,1.36684,1.36888,1.36683,1.36857
2021-10-15 04:00:00,1.36856,1.37291,1.3675,1.37207
2021-10-15 08:00:00,1.37206,1.37581,1.37162,1.37511
2021-10-15 12:00:00,1.3751,1.37732,1.37335,1.37558
2021-10-15 16:00:00,1.37559,1.37642,1.37405,1.37432
2021-10-15 20:00:00,1.37433,1.37498,1.37398,1.37498
2021-10-17 20:00:00,1.37512,1.37653,1.37449,1.37608
2021-10-18 00:00:00,1.37609,1.37638,1.37279,1.37299
2021-10-18 04:00:00,1.373,1.37474,1.37198,1.37473
2021-10-18 08:00:00,1.37474,1.37476,1.37167,1.37344
2021-10-18 12:00:00,1.37343,1.37461,1.37092,1.3727
2021-10-18 16:00:00,1.37271,1.37399,1.37237,1.37318
2021-10-18 20:00:00,1.37319,1.37366,1.37239,1.37358
2021-10-19 00:00:00,1.37359,1.37667,1.37359,1.37659
2021-10-19 04:00:00,1.37658,1.37879,1.37658,1.378
2021-10-19 08:00:00,1.37799,1.38339,1.3779,1.38251
2021-10-19 12:00:00,1.38252,1.38326,1.37919,1.3806
2021-10-19 16:00:00,1.38061,1.38129,1.37918,1.37919
2021-10-19 20:00:00,1.3792,1.38016,1.3789,1.37925
2021-10-20 00:00:00,1.37926,1.38151,1.37884,1.38078
2021-10-20 04:00:00,1.38077,1.38134,1.37686,1.37736
2021-10-20 08:00:00,1.37735,1.37897,1.37425,1.3743
2021-10-20 12:00:00,1.37429,1.38246,1.37428,1.38207
2021-10-20 16:00:00,1.38206,1.38347,1.38173,1.38257
2021-10-20 20:00:00,1.38258,1.38282,1.38164,1.38221
2021-10-21 00:00:00,1.38222,1.38333,1.3822,1.38321
2021-10-21 04:00:00,1.38322,1.38329,1.37915,1.38159
2021-10-21 08:00:00,1.3816,1.38174,1.3786,1.38118
2021-10-21 12:00:00,1.38116,1.38245,1.37953,1.38104
2021-10-21 16:00:00,1.38103,1.38134,1.37764,1.37877
2021-10-21 20:00:00,1.37875,1.3796,1.37849,1.37915
2021-10-22 00:00:00,1.37914,1.38095,1.37831,1.37957
2021-10-22 04:00:00,1.37956,1.38037,1.37776,1.37779
2021-10-22 08:00:00,1.37778,1.38154,1.37713,1.37835
2021-10-22 12:00:00,1.37834,1.37939,1.37371,1.37434
2021-10-22 16:00:00,1.37433,1.37623,1.37362,1.37622
2021-10-22 20:00:00,1.37621,1.37621,1.37542,1.37552
2021-10-24 20:00:00,1.37509,1.37651,1.37495,1.37622
2021-10-25 00:00:00,1.37629,1.37851,1.37599,1.37815
2021-10-25 04:00:00,1.37816,1.37911,1.37598,1.37878
2021-10-25 08:00:00,1.37879,1.37922,1.3743,1.37543
2021-10-25 12:00:00,1.37544,1.37801,1.3742,1.37733
2021-10-25 16:00:00,1.37734,1.37759,1.37567,1.37666
2021-10-25 20:00:00,1.37665,1.37697,1.3759,1.37638
2021-10-26 00:00:00,1.37641,1.37721,1.3757,1.37657
2021-10-26 04:00:00,1.37658,1.37881,1.37575,1.37708
2021-10-26 08:00:00,1.37709,1.38298,1.37659,1.3807
2021-10-26 12:00:00,1.38069,1.381,1.37657,1.37698
2021-10-26 16:00:00,1.37697,1.37709,1.37585,1.37636
2021-10-26 20:00:00,1.37637,1.37699,1.37619,1.37657
2021-10-27 00:00:00,1.37656,1.37787,1.37656,1.37699
2021-10-27 04:00:00,1.377,1.37811,1.37436,1.37465
2021-10-27 08:00:00,1.37464,1.37598,1.37105,1.37329
2021-10-27 12:00:00,1.37328,1.37548,1.37097,1.37385
2021-10-27 16:00:00,1.37386,1.37592,1.37322,1.37371
2021-10-27 20:00:00,1.37372,1.37437,1.37312,1.3732
2021-10-28 00:00:00,1.3732,1.37464,1.37224,1.37459
2021-10-28 04:00:00,1.37461,1.37745,1.37355,1.37595
2021-10-28 08:00:00,1.37596,1.37668,1.37391,1.375
2021-10-28 12:00:00,1.37499,1.38151,1.37304,1.38037
2021-10-28 16:00:00,1.38036,1.38068,1.37858,1.3789
2021-10-28 20:00:00,1.37889,1.38008,1.37873,1.37988
2021-10-29 00:00:00,1.37989,1.38041,1.37879,1.3795
2021-10-29 04:00:00,1.37949,1.38019,1.37778,1.37899
2021-10-29 08:00:00,1.379,1.38007,1.37642,1.37896
2021-10-29 12:00:00,1.37895,1.37902,1.36806,1.36849
2021-10-29 16:00:00,1.3685,1.36987,1.36684,1.36853
2021-10-29 20:00:00,1.36852,1.36957,1.3676,1.3676
2021-10-31 20:00:00,1.368445,1.36897,1.36809,1.36828
2021-11-01 00:00:00,1.36829,1.36881,1.36662,1.36797
2021-11-01 04:00:00,1.36796,1.36878,1.36429,1.36512
2021-11-01 08:00:00,1.36511,1.36785,1.36422,1.36766
2021-11-01 12:00:00,1.36767,1.36933,1.36616,1.36781
2021-11-01 16:00:00,1.3678,1.36818,1.36531,1.36629
2021-11-01 20:00:00,1.36628,1.3675,1.36547,1.36547
2021-11-02 00:00:00,1.36548,1.36596,1.3646,1.36512
2021-11-02 04:00:00,1.36511,1.36678,1.36401,1.36591
2021-11-02 08:00:00,1.3659,1.36611,1.36257,1.36484
2021-11-02 12:00:00,1.36485,1.36639,1.36087,1.36115
2021-11-02 16:00:00,1.36116,1.36253,1.36058,1.36163
2021-11-02 20:00:00,1.36162,1.36209,1.36114,1.36164
2021-11-03 00:00:00,1.36182,1.36336,1.36108,1.36323
2021-11-03 04:00:00,1.36324,1.36347,1.36195,1.36204
2021-11-03 08:00:00,1.36203,1.36546,1.36075,1.36536
2021-11-03 12:00:00,1.36537,1.36666,1.36335,1.36592
2021-11-03 16:00:00,1.36591,1.369,1.36429,1.36825
2021-11-03 20:00:00,1.36824,1.36985,1.36788,1.36941
2021-11-04 00:00:00,1.3694,1.36944,1.366,1.36622
2021-11-04 04:00:00,1.36623,1.36704,1.36518,1.36583
2021-11-04 08:00:00,1.36584,1.36607,1.36167,1.36407
2021-11-04 12:00:00,1.36406,1.36407,1.34712,1.3492
2021-11-04 16:00:00,1.34922,1.35162,1.34845,1.35034
2021-11-04 20:00:00,1.35033,1.35083,1.34915,1.3508
2021-11-05 00:00:00,1.35079,1.35079,1.34842,1.35001
